,pixelPlant,pixelPole,pixelLake,pixelRoad,pixelGrass,pixelWall,pixelCar,propertiesAsses,pixelSea,numCraigslistHouse,pixelRiver,pixelBus,pixelCeiling,pixelPath,pixelBuilding,crime,walkSchool,walkMbta,energySiteEUI,pixelPerson,pixelTree,pixelVan,walkPark,walkUniversity,pixelSidewalk,pixelGround,pixelMountain,pixelPalmTree,pixelHouse,pixelBridge,pixelSign,pixelRailing,pixelField,pixelWindow,pixelGrandstand,numCraigslistRoom,pixelSky,Latitude,Longitude,Address,Zip,RoomType,Bathrooms,SQM,PricePerSQM
67,0.0,0.0,1.121,0.0,0.0,45.47,0.047,167016266.0,0.0,1.0,0.0,0.0,15.92,0.0,0.147,16.0,23.0,8.0,912.9,0.047,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14400000000000002,0.0,17.43,0.0,0.0,0.0,42.357876,-71.05435,361,2109.0,1.0,1.0,60.38695,51.3355948595
68,0.0,0.0,58.24,1.238,0.0,0.0,0.001,115347100.0,0.0,3.0,0.0,0.12300000000000001,0.0,0.0,0.0,7.0,20.0,9.0,238.0,0.001,0.003,0.024,39.0,15.0,0.0,0.0,0.0,0.0,13.85,0.0,0.124,0.043,0.0,0.0,0.027999999999999997,9.0,7.956,42.362106,-71.053185,2715,2109.0,2.0,1.0,82.404961,30.337979287399996
69,0.0,0.0,66.35,0.067,0.0,4.648,12.05,76706551.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,14.0,15.0,7.0,188.3,12.05,0.187,0.0,31.0,15.0,0.043,0.0,0.0,0.0,0.513,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,2.0,10.1,42.363040000000005,-71.05275,2786,2109.0,2.0,2.0,115.19972,37.326479613000004
70,0.0,0.0,1.121,0.0,0.0,45.47,0.047,167016266.0,0.0,1.0,0.0,0.0,15.92,0.0,0.147,16.0,23.0,8.0,912.9,0.047,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14400000000000002,0.0,17.43,0.0,0.0,0.0,42.357876,-71.05435,367,2109.0,4.0,4.0,213.6769,28.0797783944
71,0.0,0.0,1.121,0.0,0.0,45.47,0.047,167016266.0,0.0,1.0,0.0,0.0,15.92,0.0,0.147,16.0,23.0,8.0,912.9,0.047,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14400000000000002,0.0,17.43,0.0,0.0,0.0,42.357876,-71.05435,364,2109.0,1.0,1.0,65.0321,39.9802559044
72,0.0,0.0,1.121,0.0,0.0,45.47,0.047,167016266.0,0.0,1.0,0.0,0.0,15.92,0.0,0.147,16.0,23.0,8.0,912.9,0.047,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14400000000000002,0.0,17.43,0.0,0.0,0.0,42.357876,-71.05435,363,2109.0,1.0,1.0,65.0321,38.4425537542
73,0.0,0.0,1.121,0.0,0.0,45.47,0.047,167016266.0,0.0,1.0,0.0,0.0,15.92,0.0,0.147,16.0,23.0,8.0,912.9,0.047,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14400000000000002,0.0,17.43,0.0,0.0,0.0,42.357876,-71.05435,366,2109.0,2.0,2.0,106.83845,28.0797783944
74,0.0,0.013999999999999999,75.12,2.219,0.0,5.2860000000000005,1.663,24922000.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.292,2.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,1543,2109.0,2.0,1.0,83.6127,35.2817215567
75,0.0,0.013999999999999999,75.12,2.219,0.0,5.2860000000000005,1.663,24922000.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.292,2.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,1545,2109.0,2.0,1.5,84.077215,41.6284007504
76,0.185,0.0,82.45,4.854,0.0,0.547,0.0,630173503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,10.0,331.6,0.0,0.0,0.0,44.0,20.0,5.7589999999999995,0.0,0.0,0.0,4.84,0.0,0.10800000000000001,0.0,0.0,0.0,0.0,2.0,0.0,42.358784,-71.05696,122,2109.0,2.0,2.0,120.7739,32.0019474406
77,0.0,0.0,66.35,0.067,0.0,4.648,12.05,76706551.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,14.0,15.0,7.0,188.3,12.05,0.187,0.0,31.0,15.0,0.043,0.0,0.0,0.0,0.513,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,2.0,10.1,42.362770000000005,-71.05315,165,2109.0,1.0,1.0,55.55599399999999,44.9996448628
78,0.185,0.0,82.45,4.854,0.0,0.547,0.0,630173503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,10.0,331.6,0.0,0.0,0.0,44.0,20.0,5.7589999999999995,0.0,0.0,0.0,4.84,0.0,0.10800000000000001,0.0,0.0,0.0,0.0,2.0,0.0,42.35933,-71.05490999999999,395,2109.0,2.0,2.5,92.438485,36.2403170065
79,0.185,0.0,82.45,4.854,0.0,0.547,0.0,630173503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,10.0,331.6,0.0,0.0,0.0,44.0,20.0,5.7589999999999995,0.0,0.0,0.0,4.84,0.0,0.10800000000000001,0.0,0.0,0.0,0.0,2.0,0.0,42.35933,-71.05490999999999,394,2109.0,1.0,1.0,55.7418,42.1586672838
80,0.0,0.0,54.9,5.716,0.0,1.493,0.68,66354720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,5.0,155.5,0.68,0.05,0.0,19.0,4.0,5.245,0.0,0.0,0.0,1.795,0.0,0.065,0.0,0.0,0.0,0.0,0.0,18.54,42.367596,-71.05430600000001,626,2109.0,1.0,1.0,37.904424,47.487860519899996
81,0.138,0.0,66.44,1.226,0.0,18.67,2.2119999999999997,89909859.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,14.0,12.0,6.0,372.3,2.2119999999999997,0.161,0.0,30.0,6.0,0.848,0.0,0.0,0.0,1.765,0.006,0.121,0.08800000000000001,0.0,0.036000000000000004,0.0,1.0,1.743,42.364585999999996,-71.05234499999999,1558,2109.0,1.0,1.0,55.7418,39.467688521
82,0.138,0.0,66.44,1.226,0.0,18.67,2.2119999999999997,89909859.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,14.0,12.0,6.0,372.3,2.2119999999999997,0.161,0.0,30.0,6.0,0.848,0.0,0.0,0.0,1.765,0.006,0.121,0.08800000000000001,0.0,0.036000000000000004,0.0,1.0,1.743,42.364585999999996,-71.05234499999999,1557,2109.0,1.0,1.0,51.09665,43.055660204700004
83,0.0,0.0,54.9,5.716,0.0,1.493,0.68,66354720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,5.0,155.5,0.68,0.05,0.0,19.0,4.0,5.245,0.0,0.0,0.0,1.795,0.0,0.065,0.0,0.0,0.0,0.0,0.0,18.54,42.367702,-71.054535,1920,2109.0,2.0,2.0,92.90299999999999,23.680613112600003
84,0.0,0.013999999999999999,75.12,2.219,0.0,5.2860000000000005,1.663,24922000.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.292,2.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,9.699,42.366215000000004,-71.05181,1614,2109.0,2.0,2.5,116.12875,33.5834149597
85,0.0,0.0,54.9,5.716,0.0,1.493,0.68,66354720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,5.0,155.5,0.68,0.05,0.0,19.0,4.0,5.245,0.0,0.0,0.0,1.795,0.0,0.065,0.0,0.0,0.0,0.0,0.0,18.54,42.367702,-71.054535,1920,2109.0,2.0,2.0,92.90299999999999,23.680613112600003
86,0.138,0.0,66.44,1.226,0.0,18.67,2.2119999999999997,89909859.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,14.0,12.0,6.0,372.3,2.2119999999999997,0.161,0.0,30.0,6.0,0.848,0.0,0.0,0.0,1.765,0.006,0.121,0.08800000000000001,0.0,0.036000000000000004,0.0,1.0,1.743,42.36499,-71.052605,2786,2109.0,1.0,1.0,51.09665,45.012735668599994
87,0.138,0.0,66.44,1.226,0.0,18.67,2.2119999999999997,89909859.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,14.0,12.0,6.0,372.3,2.2119999999999997,0.161,0.0,30.0,6.0,0.848,0.0,0.0,0.0,1.765,0.006,0.121,0.08800000000000001,0.0,0.036000000000000004,0.0,1.0,1.743,42.36523,-71.05233,2786,2109.0,1.0,1.0,46.4515,43.055660204700004
88,0.0,0.013999999999999999,75.12,2.219,0.0,5.2860000000000005,1.663,24922000.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.292,2.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,2786,2109.0,2.0,1.0,88.25785,30.5921796192
89,0.138,0.0,66.44,1.226,0.0,18.67,2.2119999999999997,89909859.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,14.0,12.0,6.0,372.3,2.2119999999999997,0.161,0.0,30.0,6.0,0.848,0.0,0.0,0.0,1.765,0.006,0.121,0.08800000000000001,0.0,0.036000000000000004,0.0,1.0,1.743,42.36593,-71.05241,2148,2109.0,1.0,1.0,55.7418,32.291745153499996
90,0.0,0.0,58.24,1.238,0.0,0.0,0.001,115347100.0,0.0,3.0,0.0,0.12300000000000001,0.0,0.0,0.0,7.0,20.0,9.0,238.0,0.001,0.003,0.024,39.0,15.0,0.0,0.0,0.0,0.0,13.85,0.0,0.124,0.043,0.0,0.0,0.027999999999999997,9.0,7.956,42.36195,-71.05332,2422,2109.0,2.0,1.0,111.4836,26.909787628000004
91,0.0,0.0,1.121,0.0,0.0,45.47,0.047,167016266.0,0.0,1.0,0.0,0.0,15.92,0.0,0.147,16.0,23.0,8.0,912.9,0.047,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14400000000000002,0.0,17.43,0.0,0.0,0.0,42.357876,-71.05435,365,2109.0,2.0,2.0,111.4836,26.820088335900003
92,0.0,0.013999999999999999,75.12,2.219,0.0,5.2860000000000005,1.663,24922000.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.292,2.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,9.699,42.36513,-71.05145,1385,2109.0,1.0,1.0,53.605031000000004,46.637413566599996
93,0.0,0.013999999999999999,75.12,2.219,0.0,5.2860000000000005,1.663,24922000.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.292,2.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,1546,2109.0,2.0,2.0,115.478429,27.710803028
94,0.0,0.013999999999999999,75.12,2.219,0.0,5.2860000000000005,1.663,24922000.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.292,2.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,1542,2109.0,1.0,1.0,74.3224,30.9462557721
95,0.0,0.0,66.35,0.067,0.0,4.648,12.05,76706551.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,14.0,15.0,7.0,188.3,12.05,0.187,0.0,31.0,15.0,0.043,0.0,0.0,0.0,0.513,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,2.0,10.1,42.362297,-71.05264,2786,2109.0,1.0,1.0,78.96755,32.291745153499996
96,0.0,0.013999999999999999,75.12,2.219,0.0,5.2860000000000005,1.663,24922000.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.292,2.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,1541,2109.0,2.0,1.5,139.3545,20.810235765599998
97,0.0,0.0,66.35,0.067,0.0,4.648,12.05,76706551.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,14.0,15.0,7.0,188.3,12.05,0.187,0.0,31.0,15.0,0.043,0.0,0.0,0.0,0.513,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,2.0,10.1,42.362587,-71.05272,392,2109.0,2.0,2.0,70.792086,38.1398564806
98,0.138,0.0,66.44,1.226,0.0,18.67,2.2119999999999997,89909859.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,14.0,12.0,6.0,372.3,2.2119999999999997,0.161,0.0,30.0,6.0,0.848,0.0,0.0,0.0,1.765,0.006,0.121,0.08800000000000001,0.0,0.036000000000000004,0.0,1.0,1.743,42.365223,-71.05230999999999,1361,2109.0,1.0,1.0,37.1612,49.7831071117
99,0.0,0.0,1.121,0.0,0.0,45.47,0.047,167016266.0,0.0,1.0,0.0,0.0,15.92,0.0,0.147,16.0,23.0,8.0,912.9,0.047,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14400000000000002,0.0,17.43,0.0,0.0,0.0,42.35845,-71.05444,1847,2109.0,1.0,1.0,65.0321,52.281873105699994
100,0.138,0.0,66.44,1.226,0.0,18.67,2.2119999999999997,89909859.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,14.0,12.0,6.0,372.3,2.2119999999999997,0.161,0.0,30.0,6.0,0.848,0.0,0.0,0.0,1.765,0.006,0.121,0.08800000000000001,0.0,0.036000000000000004,0.0,1.0,1.743,42.364944,-71.05247,1224,2109.0,2.0,1.0,56.67083,52.937287137
101,0.0,0.0,1.121,0.0,0.0,45.47,0.047,167016266.0,0.0,1.0,0.0,0.0,15.92,0.0,0.147,16.0,23.0,8.0,912.9,0.047,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14400000000000002,0.0,17.43,0.0,0.0,0.0,42.357876,-71.05435,362,2109.0,1.0,1.0,51.09665,46.9698111324
102,0.185,0.0,82.45,4.854,0.0,0.547,0.0,630173503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,10.0,331.6,0.0,0.0,0.0,44.0,20.0,5.7589999999999995,0.0,0.0,0.0,4.84,0.0,0.10800000000000001,0.0,0.0,0.0,0.0,2.0,0.0,42.35933,-71.05490999999999,393,2109.0,2.0,2.0,94.296545,32.8750114864
103,0.0,0.0,54.9,5.716,0.0,1.493,0.68,66354720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,5.0,155.5,0.68,0.05,0.0,19.0,4.0,5.245,0.0,0.0,0.0,1.795,0.0,0.065,0.0,0.0,0.0,0.0,0.0,18.54,42.367577000000004,-71.05436999999999,2786,2109.0,3.0,1.0,76.18046,44.6308672854
104,0.0,0.0,58.24,1.238,0.0,0.0,0.001,115347100.0,0.0,3.0,0.0,0.12300000000000001,0.0,0.0,0.0,7.0,20.0,9.0,238.0,0.001,0.003,0.024,39.0,15.0,0.0,0.0,0.0,0.0,13.85,0.0,0.124,0.043,0.0,0.0,0.027999999999999997,9.0,7.956,42.3617,-71.0539,2786,2109.0,2.0,2.0,120.7739,33.9477320845
105,0.0,0.0,54.9,5.716,0.0,1.493,0.68,66354720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,5.0,155.5,0.68,0.05,0.0,19.0,4.0,5.245,0.0,0.0,0.0,1.795,0.0,0.065,0.0,0.0,0.0,0.0,0.0,18.54,42.367416,-71.05263000000001,2786,2109.0,1.0,1.0,41.80635,43.6536554854
106,0.0,0.013999999999999999,75.12,2.219,0.0,5.2860000000000005,1.663,24922000.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.292,2.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,1547,2109.0,1.0,1.0,74.3224,30.9462557721
107,0.0,0.0,66.35,0.067,0.0,4.648,12.05,76706551.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,14.0,15.0,7.0,188.3,12.05,0.187,0.0,31.0,15.0,0.043,0.0,0.0,0.0,0.513,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,2.0,10.1,42.362644,-71.05233,654,2109.0,1.0,1.0,120.7739,18.6298529732
108,0.0,0.0,66.35,0.067,0.0,4.648,12.05,76706551.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,14.0,15.0,7.0,188.3,12.05,0.187,0.0,31.0,15.0,0.043,0.0,0.0,0.0,0.513,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,2.0,10.1,42.363040000000005,-71.05275,290,2109.0,2.0,2.5,115.19972,38.1945372784
109,0.185,0.0,82.45,4.854,0.0,0.547,0.0,630173503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,10.0,331.6,0.0,0.0,0.0,44.0,20.0,5.7589999999999995,0.0,0.0,0.0,4.84,0.0,0.10800000000000001,0.0,0.0,0.0,0.0,2.0,0.0,42.357758000000004,-71.05744,2540,2109.0,3.0,3.0,238.296195,58.3307677238
110,0.185,0.0,82.45,4.854,0.0,0.547,0.0,630173503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,10.0,331.6,0.0,0.0,0.0,44.0,20.0,5.7589999999999995,0.0,0.0,0.0,4.84,0.0,0.10800000000000001,0.0,0.0,0.0,0.0,2.0,0.0,42.357758000000004,-71.05744,2541,2109.0,2.0,2.0,134.24483500000002,58.847701663900004
111,0.185,0.0,82.45,4.854,0.0,0.547,0.0,630173503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,10.0,331.6,0.0,0.0,0.0,44.0,20.0,5.7589999999999995,0.0,0.0,0.0,4.84,0.0,0.10800000000000001,0.0,0.0,0.0,0.0,2.0,0.0,42.357758000000004,-71.05744,2539,2109.0,1.0,1.0,71.53531,53.12061973310001
112,0.0,0.0,54.9,5.716,0.0,1.493,0.68,66354720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,5.0,155.5,0.68,0.05,0.0,19.0,4.0,5.245,0.0,0.0,0.0,1.795,0.0,0.065,0.0,0.0,0.0,0.0,0.0,18.54,42.367540000000005,-71.05436,469,2109.0,1.0,1.0,49.703105,36.7180279783
113,0.0,0.0,54.9,5.716,0.0,1.493,0.68,66354720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,5.0,155.5,0.68,0.05,0.0,19.0,4.0,5.245,0.0,0.0,0.0,1.795,0.0,0.065,0.0,0.0,0.0,0.0,0.0,18.54,42.36758,-71.05398000000001,1346,2109.0,1.0,1.0,65.0321,27.678638703
114,0.0,0.013999999999999999,75.12,2.219,0.0,5.2860000000000005,1.663,24922000.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.292,2.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,1544,2109.0,2.0,1.0,73.579176,36.6951649472
115,0.0,0.013999999999999999,75.12,2.219,0.0,5.2860000000000005,1.663,24922000.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.292,2.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,9.699,42.36513,-71.05145,1386,2109.0,1.0,1.0,126.162274,15.4562844991
116,0.0,0.0,58.24,1.238,0.0,0.0,0.001,115347100.0,0.0,3.0,0.0,0.12300000000000001,0.0,0.0,0.0,7.0,20.0,9.0,238.0,0.001,0.003,0.024,39.0,15.0,0.0,0.0,0.0,0.0,13.85,0.0,0.124,0.043,0.0,0.0,0.027999999999999997,9.0,7.956,42.361576,-71.053276,2515,2109.0,2.0,1.5,111.4836,25.1158017861
117,0.0,0.013999999999999999,75.12,2.219,0.0,5.2860000000000005,1.663,24922000.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.292,2.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,9.699,42.36587,-71.05135,2786,2109.0,2.0,1.5,139.3545,20.810235765599998
118,0.0,0.013999999999999999,75.12,2.219,0.0,5.2860000000000005,1.663,24922000.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.292,2.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,9.699,42.36652,-71.05189,2786,2109.0,1.0,1.0,60.38695,30.635758222600003
119,0.0,0.013999999999999999,75.12,2.219,0.0,5.2860000000000005,1.663,24922000.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.292,2.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,9.699,42.366215000000004,-71.05181,1613,2109.0,2.0,2.5,113.155854,35.3494747165
120,0.0,0.0,1.072,2.25,0.0,0.001,3.2569999999999997,6143000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,3.2569999999999997,0.38799999999999996,0.0,7.0,1.0,0.165,0.0,0.0,0.0,0.845,0.0,0.221,0.0,0.0,0.0,0.0,0.0,9.562999999999999,42.275059999999996,-71.06260999999999,384,2109.0,2.0,1.0,60.38695,41.3996732738
121,0.0,0.013999999999999999,75.12,2.219,0.0,5.2860000000000005,1.663,24922000.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.292,2.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,1548,2109.0,1.0,1.0,74.3224,30.9462557721
122,0.0,0.0,1.072,2.25,0.0,0.001,3.2569999999999997,6143000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,3.2569999999999997,0.38799999999999996,0.0,7.0,1.0,0.165,0.0,0.0,0.0,0.845,0.0,0.221,0.0,0.0,0.0,0.0,0.0,9.562999999999999,42.275504999999995,-71.062386,423,2109.0,2.0,1.0,60.38695,41.3996732738
123,0.0,0.0,58.24,1.238,0.0,0.0,0.001,115347100.0,0.0,3.0,0.0,0.12300000000000001,0.0,0.0,0.0,7.0,20.0,9.0,238.0,0.001,0.003,0.024,39.0,15.0,0.0,0.0,0.0,0.0,13.85,0.0,0.124,0.043,0.0,0.0,0.027999999999999997,9.0,7.956,42.361916,-71.05298,275,2109.0,2.0,1.0,91.04494,38.4425537542
124,0.0,0.013999999999999999,75.12,2.219,0.0,5.2860000000000005,1.663,24922000.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.292,2.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,9.699,42.365677000000005,-71.05187,2786,2109.0,2.0,1.0,83.6127,29.899764031100002
125,0.0,0.0,66.35,0.067,0.0,4.648,12.05,76706551.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,14.0,15.0,7.0,188.3,12.05,0.187,0.0,31.0,15.0,0.043,0.0,0.0,0.0,0.513,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,2.0,10.1,42.362770000000005,-71.05315,2786,2109.0,2.0,2.0,106.095226,27.3339348935
126,0.0,0.0,66.35,0.067,0.0,4.648,12.05,76706551.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,14.0,15.0,7.0,188.3,12.05,0.187,0.0,31.0,15.0,0.043,0.0,0.0,0.0,0.513,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,2.0,10.1,42.362770000000005,-71.05315,164,2109.0,1.0,1.0,74.3224,34.9827239163
127,0.138,0.0,66.44,1.226,0.0,18.67,2.2119999999999997,89909859.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,14.0,12.0,6.0,372.3,2.2119999999999997,0.161,0.0,30.0,6.0,0.848,0.0,0.0,0.0,1.765,0.006,0.121,0.08800000000000001,0.0,0.036000000000000004,0.0,1.0,1.743,42.36523,-71.05233,2786,2109.0,1.0,1.0,46.4515,38.750094184299996
128,0.0,0.0,54.9,5.716,0.0,1.493,0.68,66354720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,5.0,155.5,0.68,0.05,0.0,19.0,4.0,5.245,0.0,0.0,0.0,1.795,0.0,0.065,0.0,0.0,0.0,0.0,0.0,18.54,42.367540000000005,-71.05436,2786,2109.0,3.0,1.0,34.838625,103.33358449100001
129,0.138,0.0,66.44,1.226,0.0,18.67,2.2119999999999997,89909859.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,14.0,12.0,6.0,372.3,2.2119999999999997,0.161,0.0,30.0,6.0,0.848,0.0,0.0,0.0,1.765,0.006,0.121,0.08800000000000001,0.0,0.036000000000000004,0.0,1.0,1.743,42.36569,-71.05276500000001,2786,2109.0,1.0,1.0,55.7418,44.8496460466
130,0.0,0.02,77.35,3.677,0.0,2.403,0.7929999999999999,384812389.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,31.0,10.0,399.05,0.7929999999999999,0.001,0.0,50.0,23.0,1.002,0.0,0.0,0.0,2.717,0.0,0.025,0.0,0.0,0.0,0.0,2.0,7.0,42.35483,-71.05887,2758,2110.0,1.0,1.0,37.1612,62.6998051731
131,0.0,0.0,89.47,3.715,0.0,0.743,0.0,269677724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,11.0,532.1,0.0,0.0,0.085,46.0,22.0,1.04,0.0,0.0,0.0,1.331,0.0,0.327,0.0,0.0,0.0,0.0,0.0,0.0,42.356213000000004,-71.05949,76,2110.0,2.0,2.0,119.008743,60.9198939275
132,0.0,0.0,89.47,3.715,0.0,0.743,0.0,269677724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,11.0,532.1,0.0,0.0,0.085,46.0,22.0,1.04,0.0,0.0,0.0,1.331,0.0,0.327,0.0,0.0,0.0,0.0,0.0,0.0,42.356213000000004,-71.05949,43,2110.0,1.0,1.0,85.74946899999999,46.064425192
133,0.0,0.0,89.47,3.715,0.0,0.743,0.0,269677724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,11.0,532.1,0.0,0.0,0.085,46.0,22.0,1.04,0.0,0.0,0.0,1.331,0.0,0.327,0.0,0.0,0.0,0.0,0.0,0.0,42.356213000000004,-71.05949,74,2110.0,2.0,2.0,139.168694,61.0769545628
